,method_num,host_num,content_length,url_len,digits,spec_chars,not_alpha_chars,payload_args,c_len,c_digits,c_spec_chars,c_not_alpha_chars,c_payload_args
494,2,1,0,322,45,26,94,13,0,0,0,0,0
495,0,1,263,58,7,8,18,0,263,38,17,75,12
496,2,1,0,57,7,8,18,0,0,0,0,0,0
497,2,1,0,57,7,8,18,0,0,0,0,0,0
498,2,1,0,53,8,8,19,0,0,0,0,0,0
499,2,1,0,53,8,8,19,0,0,0,0,0,0
500,2,1,0,53,8,8,19,0,0,0,0,0,0
501,2,1,0,59,7,8,18,0,0,0,0,0,0
502,2,1,0,56,7,8,18,0,0,0,0,0,0
503,2,1,0,65,7,8,18,0,0,0,0,0,0
504,2,1,0,48,7,7,17,0,0,0,0,0,0
505,2,1,0,131,15,16,42,5,0,0,0,0,0
506,0,1,73,57,7,8,18,0,73,8,7,23,4
507,2,1,0,117,8,13,29,5,0,0,0,0,0
508,0,1,55,61,7,8,18,0,55,1,4,10,4
509,2,1,0,71,8,9,21,1,0,0,0,0,0
510,0,1,4,66,7,8,18,0,4,1,0,2,0
511,2,1,0,58,7,8,18,0,0,0,0,0,0
512,2,1,0,91,7,9,21,1,0,0,0,0,0
513,0,1,33,57,7,8,18,0,33,0,0,2,0
514,2,1,0,59,7,8,18,0,0,0,0,0,0
515,2,1,0,95,12,11,29,3,0,0,0,0,0
516,0,1,38,56,7,8,18,0,38,5,2,10,2
517,2,1,0,60,7,8,18,0,0,0,0,0,0
518,2,1,0,327,48,25,98,13,0,0,0,0,0
519,0,1,267,59,7,8,18,0,267,41,16,79,12
520,2,1,0,75,8,9,22,1,0,0,0,0,0
521,0,1,17,57,7,8,18,0,17,1,0,3,0
522,2,1,0,58,7,8,18,0,0,0,0,0,0
523,2,1,0,55,7,8,18,0,0,0,0,0,0
524,2,1,0,56,7,8,18,0,0,0,0,0,0
525,2,1,0,57,7,8,18,0,0,0,0,0,0
526,2,1,0,67,7,9,19,0,0,0,0,0,0
527,2,1,0,66,7,9,19,0,0,0,0,0,0
528,2,1,0,67,7,9,19,0,0,0,0,0,0
529,2,1,0,57,7,8,18,0,0,0,0,0,0
530,2,1,0,327,51,29,103,13,0,0,0,0,0
531,0,1,268,58,7,8,18,0,268,44,20,84,12
532,2,1,0,57,7,8,18,0,0,0,0,0,0
533,2,1,0,57,7,8,18,0,0,0,0,0,0
534,2,1,0,53,8,8,19,0,0,0,0,0,0
535,2,1,0,53,8,8,19,0,0,0,0,0,0
536,2,1,0,53,8,8,19,0,0,0,0,0,0
537,2,1,0,59,7,8,18,0,0,0,0,0,0
538,2,1,0,56,7,8,18,0,0,0,0,0,0
539,2,1,0,65,7,8,18,0,0,0,0,0,0
540,2,1,0,48,7,7,17,0,0,0,0,0,0
541,2,1,0,133,17,16,44,5,0,0,0,0,0
542,0,1,75,57,7,8,18,0,75,10,7,25,4
543,2,1,0,123,9,13,30,5,0,0,0,0,0
544,0,1,61,61,7,8,18,0,61,2,4,11,4
545,2,1,0,71,8,9,21,1,0,0,0,0,0
546,0,1,4,66,7,8,18,0,4,1,0,2,0
547,2,1,0,58,7,8,18,0,0,0,0,0,0
548,2,1,0,91,7,9,21,1,0,0,0,0,0
549,0,1,33,57,7,8,18,0,33,0,0,2,0
550,2,1,0,59,7,8,18,0,0,0,0,0,0
551,2,1,0,95,12,11,29,3,0,0,0,0,0
552,0,1,38,56,7,8,18,0,38,5,2,10,2
553,2,1,0,60,7,8,18,0,0,0,0,0,0
554,2,1,0,324,47,24,95,13,0,0,0,0,0
555,0,1,264,59,7,8,18,0,264,40,15,76,12
556,2,1,0,75,8,9,22,1,0,0,0,0,0
557,0,1,17,57,7,8,18,0,17,1,0,3,0
558,2,1,0,58,7,8,18,0,0,0,0,0,0
559,2,1,0,55,7,8,18,0,0,0,0,0,0
560,2,1,0,56,7,8,18,0,0,0,0,0,0
561,2,1,0,57,7,8,18,0,0,0,0,0,0
562,2,1,0,67,7,9,19,0,0,0,0,0,0
563,2,1,0,66,7,9,19,0,0,0,0,0,0
564,2,1,0,67,7,9,19,0,0,0,0,0,0
565,2,1,0,57,7,8,18,0,0,0,0,0,0
566,2,1,0,317,44,24,91,13,0,0,0,0,0
567,0,1,258,58,7,8,18,0,258,37,15,72,12
568,2,1,0,57,7,8,18,0,0,0,0,0,0
569,2,1,0,57,7,8,18,0,0,0,0,0,0
570,2,1,0,53,8,8,19,0,0,0,0,0,0
571,2,1,0,53,8,8,19,0,0,0,0,0,0
572,2,1,0,53,8,8,19,0,0,0,0,0,0
573,2,1,0,59,7,8,18,0,0,0,0,0,0
574,2,1,0,56,7,8,18,0,0,0,0,0,0
575,2,1,0,65,7,8,18,0,0,0,0,0,0
576,2,1,0,48,7,7,17,0,0,0,0,0,0
577,2,1,0,133,17,16,44,5,0,0,0,0,0
578,0,1,75,57,7,8,18,0,75,10,7,25,4
579,2,1,0,127,15,14,37,5,0,0,0,0,0
580,0,1,65,61,7,8,18,0,65,8,5,18,4
581,2,1,0,71,8,9,21,1,0,0,0,0,0
582,0,1,4,66,7,8,18,0,4,1,0,2,0
583,2,1,0,58,7,8,18,0,0,0,0,0,0
584,2,1,0,91,7,9,21,1,0,0,0,0,0
585,0,1,33,57,7,8,18,0,33,0,0,2,0
586,2,1,0,59,7,8,18,0,0,0,0,0,0
587,2,1,0,100,12,11,31,3,0,0,0,0,0
588,0,1,43,56,7,8,18,0,43,5,2,12,2
589,2,1,0,60,7,8,18,0,0,0,0,0,0
590,2,1,0,302,44,23,89,13,0,0,0,0,0
591,0,1,242,59,7,8,18,0,242,37,14,70,12
592,2,1,0,75,8,9,22,1,0,0,0,0,0
593,0,1,17,57,7,8,18,0,17,1,0,3,0
594,2,1,0,58,7,8,18,0,0,0,0,0,0
595,2,1,0,55,7,8,18,0,0,0,0,0,0
596,2,1,0,56,7,8,18,0,0,0,0,0,0
597,2,1,0,57,7,8,18,0,0,0,0,0,0
598,2,1,0,67,7,9,19,0,0,0,0,0,0
599,2,1,0,66,7,9,19,0,0,0,0,0,0
600,2,1,0,67,7,9,19,0,0,0,0,0,0
601,2,1,0,57,7,8,18,0,0,0,0,0,0
602,2,1,0,293,43,24,88,13,0,0,0,0,0
603,0,1,234,58,7,8,18,0,234,36,15,69,12
604,2,1,0,57,7,8,18,0,0,0,0,0,0
605,2,1,0,57,7,8,18,0,0,0,0,0,0
606,2,1,0,53,8,8,19,0,0,0,0,0,0
607,2,1,0,53,8,8,19,0,0,0,0,0,0
608,2,1,0,53,8,8,19,0,0,0,0,0,0
609,2,1,0,59,7,8,18,0,0,0,0,0,0
610,2,1,0,56,7,8,18,0,0,0,0,0,0
611,2,1,0,65,7,8,18,0,0,0,0,0,0
612,2,1,0,48,7,7,17,0,0,0,0,0,0
613,2,1,0,126,15,14,40,5,0,0,0,0,0
614,0,1,68,57,7,8,18,0,68,8,5,21,4
615,2,1,0,125,11,13,32,5,0,0,0,0,0
616,0,1,63,61,7,8,18,0,63,4,4,13,4
617,2,1,0,71,8,9,21,1,0,0,0,0,0
618,0,1,4,66,7,8,18,0,4,1,0,2,0
619,2,1,0,58,7,8,18,0,0,0,0,0,0
620,2,1,0,91,7,9,21,1,0,0,0,0,0
621,0,1,33,57,7,8,18,0,33,0,0,2,0
622,2,1,0,59,7,8,18,0,0,0,0,0,0
623,2,1,0,100,12,11,31,3,0,0,0,0,0
624,0,1,43,56,7,8,18,0,43,5,2,12,2
625,2,1,0,60,7,8,18,0,0,0,0,0,0
626,2,1,0,310,45,26,95,13,0,0,0,0,0
627,0,1,250,59,7,8,18,0,250,38,17,76,12
628,2,1,0,75,8,9,22,1,0,0,0,0,0
629,0,1,17,57,7,8,18,0,17,1,0,3,0
630,2,1,0,58,7,8,18,0,0,0,0,0,0
631,2,1,0,55,7,8,18,0,0,0,0,0,0
632,2,1,0,56,7,8,18,0,0,0,0,0,0
633,2,1,0,57,7,8,18,0,0,0,0,0,0
634,2,1,0,67,7,9,19,0,0,0,0,0,0
635,2,1,0,66,7,9,19,0,0,0,0,0,0
636,2,1,0,67,7,9,19,0,0,0,0,0,0
637,2,1,0,57,7,8,18,0,0,0,0,0,0
638,2,1,0,310,48,25,96,13,0,0,0,0,0
639,0,1,251,58,7,8,18,0,251,41,16,77,12
640,2,1,0,57,7,8,18,0,0,0,0,0,0
641,2,1,0,57,7,8,18,0,0,0,0,0,0
642,2,1,0,53,8,8,19,0,0,0,0,0,0
643,2,1,0,53,8,8,19,0,0,0,0,0,0
644,2,1,0,53,8,8,19,0,0,0,0,0,0
645,2,1,0,59,7,8,18,0,0,0,0,0,0
646,2,1,0,56,7,8,18,0,0,0,0,0,0
647,2,1,0,65,7,8,18,0,0,0,0,0,0
648,2,1,0,48,7,7,17,0,0,0,0,0,0
649,2,1,0,125,14,14,39,5,0,0,0,0,0
650,0,1,67,57,7,8,18,0,67,7,5,20,4
651,2,1,0,122,11,13,32,5,0,0,0,0,0
652,0,1,60,61,7,8,18,0,60,4,4,13,4
653,2,1,0,71,8,9,21,1,0,0,0,0,0
654,0,1,4,66,7,8,18,0,4,1,0,2,0
655,2,1,0,58,7,8,18,0,0,0,0,0,0
656,2,1,0,91,7,9,21,1,0,0,0,0,0
657,0,1,33,57,7,8,18,0,33,0,0,2,0
658,2,1,0,59,7,8,18,0,0,0,0,0,0
659,2,1,0,100,12,11,31,3,0,0,0,0,0
660,0,1,43,56,7,8,18,0,43,5,2,12,2
661,2,1,0,60,7,8,18,0,0,0,0,0,0
662,2,1,0,324,42,23,90,13,0,0,0,0,0
663,0,1,264,59,7,8,18,0,264,35,14,71,12
664,2,1,0,75,8,9,22,1,0,0,0,0,0
665,0,1,17,57,7,8,18,0,17,1,0,3,0
666,2,1,0,58,7,8,18,0,0,0,0,0,0
667,2,1,0,55,7,8,18,0,0,0,0,0,0
668,2,1,0,56,7,8,18,0,0,0,0,0,0
669,2,1,0,57,7,8,18,0,0,0,0,0,0
670,2,1,0,67,7,9,19,0,0,0,0,0,0
671,2,1,0,66,7,9,19,0,0,0,0,0,0
672,2,1,0,67,7,9,19,0,0,0,0,0,0
673,2,1,0,57,7,8,18,0,0,0,0,0,0
674,2,1,0,312,49,26,99,13,0,0,0,0,0
675,0,1,253,58,7,8,18,0,253,42,17,80,12
676,2,1,0,57,7,8,18,0,0,0,0,0,0
677,2,1,0,57,7,8,18,0,0,0,0,0,0
678,2,1,0,53,8,8,19,0,0,0,0,0,0
679,2,1,0,53,8,8,19,0,0,0,0,0,0
680,2,1,0,53,8,8,19,0,0,0,0,0,0
681,2,1,0,59,7,8,18,0,0,0,0,0,0
682,2,1,0,56,7,8,18,0,0,0,0,0,0
683,2,1,0,65,7,8,18,0,0,0,0,0,0
684,2,1,0,48,7,7,17,0,0,0,0,0,0
685,2,1,0,125,14,14,39,5,0,0,0,0,0
686,0,1,67,57,7,8,18,0,67,7,5,20,4
687,2,1,0,123,13,14,35,5,0,0,0,0,0
688,0,1,61,61,7,8,18,0,61,6,5,16,4
689,2,1,0,71,8,9,21,1,0,0,0,0,0
690,0,1,4,66,7,8,18,0,4,1,0,2,0
691,2,1,0,58,7,8,18,0,0,0,0,0,0
692,2,1,0,91,7,9,21,1,0,0,0,0,0
693,0,1,33,57,7,8,18,0,33,0,0,2,0
694,2,1,0,59,7,8,18,0,0,0,0,0,0
695,2,1,0,95,12,11,29,3,0,0,0,0,0
696,0,1,38,56,7,8,18,0,38,5,2,10,2
697,2,1,0,60,7,8,18,0,0,0,0,0,0
698,2,1,0,325,56,25,104,13,0,0,0,0,0
699,0,1,265,59,7,8,18,0,265,49,16,85,12
700,2,1,0,75,8,9,22,1,0,0,0,0,0
701,0,1,17,57,7,8,18,0,17,1,0,3,0
702,2,1,0,58,7,8,18,0,0,0,0,0,0
703,2,1,0,55,7,8,18,0,0,0,0,0,0
704,2,1,0,56,7,8,18,0,0,0,0,0,0
705,2,1,0,57,7,8,18,0,0,0,0,0,0
706,2,1,0,67,7,9,19,0,0,0,0,0,0
707,2,1,0,66,7,9,19,0,0,0,0,0,0
708,2,1,0,67,7,9,19,0,0,0,0,0,0
709,2,1,0,57,7,8,18,0,0,0,0,0,0
710,2,1,0,313,47,24,93,13,0,0,0,0,0
711,0,1,254,58,7,8,18,0,254,40,15,74,12
712,2,1,0,57,7,8,18,0,0,0,0,0,0
713,2,1,0,57,7,8,18,0,0,0,0,0,0
714,2,1,0,53,8,8,19,0,0,0,0,0,0
715,2,1,0,53,8,8,19,0,0,0,0,0,0
716,2,1,0,53,8,8,19,0,0,0,0,0,0
717,2,1,0,59,7,8,18,0,0,0,0,0,0
718,2,1,0,56,7,8,18,0,0,0,0,0,0
719,2,1,0,65,7,8,18,0,0,0,0,0,0
720,2,1,0,48,7,7,17,0,0,0,0,0,0
721,2,1,0,126,15,14,40,5,0,0,0,0,0
722,0,1,68,57,7,8,18,0,68,8,5,21,4
723,2,1,0,126,15,13,36,5,0,0,0,0,0
724,0,1,64,61,7,8,18,0,64,8,4,17,4
725,2,1,0,71,8,9,21,1,0,0,0,0,0
726,0,1,4,66,7,8,18,0,4,1,0,2,0
727,2,1,0,58,7,8,18,0,0,0,0,0,0
728,2,1,0,91,7,9,21,1,0,0,0,0,0
729,0,1,33,57,7,8,18,0,33,0,0,2,0
730,2,1,0,59,7,8,18,0,0,0,0,0,0
731,2,1,0,100,12,11,31,3,0,0,0,0,0
732,0,1,43,56,7,8,18,0,43,5,2,12,2
733,2,1,0,60,7,8,18,0,0,0,0,0,0
734,2,1,0,306,48,24,94,13,0,0,0,0,0
735,0,1,246,59,7,8,18,0,246,41,15,75,12
736,2,1,0,75,8,9,22,1,0,0,0,0,0
737,0,1,17,57,7,8,18,0,17,1,0,3,0
738,2,1,0,58,7,8,18,0,0,0,0,0,0
739,2,1,0,55,7,8,18,0,0,0,0,0,0
740,2,1,0,56,7,8,18,0,0,0,0,0,0
741,2,1,0,57,7,8,18,0,0,0,0,0,0
742,2,1,0,67,7,9,19,0,0,0,0,0,0
743,2,1,0,66,7,9,19,0,0,0,0,0,0
744,2,1,0,67,7,9,19,0,0,0,0,0,0
745,2,1,0,57,7,8,18,0,0,0,0,0,0
746,2,1,0,329,48,26,98,13,0,0,0,0,0
747,0,1,270,58,7,8,18,0,270,41,17,79,12
748,2,1,0,57,7,8,18,0,0,0,0,0,0
749,2,1,0,57,7,8,18,0,0,0,0,0,0
750,2,1,0,53,8,8,19,0,0,0,0,0,0
751,2,1,0,53,8,8,19,0,0,0,0,0,0
752,2,1,0,53,8,8,19,0,0,0,0,0,0
753,2,1,0,59,7,8,18,0,0,0,0,0,0
754,2,1,0,56,7,8,18,0,0,0,0,0,0
755,2,1,0,65,7,8,18,0,0,0,0,0,0
756,2,1,0,48,7,7,17,0,0,0,0,0,0
757,2,1,0,126,15,14,40,5,0,0,0,0,0
758,0,1,68,57,7,8,18,0,68,8,5,21,4
759,2,1,0,121,8,13,29,5,0,0,0,0,0
760,0,1,59,61,7,8,18,0,59,1,4,10,4
761,2,1,0,71,8,9,21,1,0,0,0,0,0
762,0,1,4,66,7,8,18,0,4,1,0,2,0
763,2,1,0,58,7,8,18,0,0,0,0,0,0
764,2,1,0,91,7,9,21,1,0,0,0,0,0
765,0,1,33,57,7,8,18,0,33,0,0,2,0
766,2,1,0,59,7,8,18,0,0,0,0,0,0
767,2,1,0,100,12,11,31,3,0,0,0,0,0
768,0,1,43,56,7,8,18,0,43,5,2,12,2
769,2,1,0,60,7,8,18,0,0,0,0,0,0
770,2,1,0,317,49,24,97,13,0,0,0,0,0
771,0,1,257,59,7,8,18,0,257,42,15,78,12
772,2,1,0,75,8,9,22,1,0,0,0,0,0
773,0,1,17,57,7,8,18,0,17,1,0,3,0
774,2,1,0,58,7,8,18,0,0,0,0,0,0
775,2,1,0,55,7,8,18,0,0,0,0,0,0
776,2,1,0,56,7,8,18,0,0,0,0,0,0
777,2,1,0,57,7,8,18,0,0,0,0,0,0
778,2,1,0,67,7,9,19,0,0,0,0,0,0
779,2,1,0,66,7,9,19,0,0,0,0,0,0
780,2,1,0,67,7,9,19,0,0,0,0,0,0
781,2,1,0,57,7,8,18,0,0,0,0,0,0
782,2,1,0,325,50,25,100,13,0,0,0,0,0
783,0,1,266,58,7,8,18,0,266,43,16,81,12
784,2,1,0,57,7,8,18,0,0,0,0,0,0
785,2,1,0,57,7,8,18,0,0,0,0,0,0
786,2,1,0,53,8,8,19,0,0,0,0,0,0
787,2,1,0,53,8,8,19,0,0,0,0,0,0
788,2,1,0,53,8,8,19,0,0,0,0,0,0
789,2,1,0,59,7,8,18,0,0,0,0,0,0
790,2,1,0,56,7,8,18,0,0,0,0,0,0
791,2,1,0,65,7,8,18,0,0,0,0,0,0
792,2,1,0,48,7,7,17,0,0,0,0,0,0
793,2,1,0,132,16,16,43,5,0,0,0,0,0
794,0,1,74,57,7,8,18,0,74,9,7,24,4
795,2,1,0,127,14,13,35,5,0,0,0,0,0
796,0,1,65,61,7,8,18,0,65,7,4,16,4
797,2,1,0,71,8,9,21,1,0,0,0,0,0
798,0,1,4,66,7,8,18,0,4,1,0,2,0
799,2,1,0,58,7,8,18,0,0,0,0,0,0
800,2,1,0,91,7,9,21,1,0,0,0,0,0
801,0,1,33,57,7,8,18,0,33,0,0,2,0
802,2,1,0,59,7,8,18,0,0,0,0,0,0
803,2,1,0,100,12,11,31,3,0,0,0,0,0
804,0,1,43,56,7,8,18,0,43,5,2,12,2
805,2,1,0,60,7,8,18,0,0,0,0,0,0
806,2,1,0,304,45,25,92,13,0,0,0,0,0
807,0,1,244,59,7,8,18,0,244,38,16,73,12
808,2,1,0,75,8,9,22,1,0,0,0,0,0
809,0,1,17,57,7,8,18,0,17,1,0,3,0
810,2,1,0,58,7,8,18,0,0,0,0,0,0
811,2,1,0,55,7,8,18,0,0,0,0,0,0
812,2,1,0,56,7,8,18,0,0,0,0,0,0
813,2,1,0,57,7,8,18,0,0,0,0,0,0
814,2,1,0,67,7,9,19,0,0,0,0,0,0
815,2,1,0,66,7,9,19,0,0,0,0,0,0
816,2,1,0,67,7,9,19,0,0,0,0,0,0
817,2,1,0,57,7,8,18,0,0,0,0,0,0
818,2,1,0,290,43,23,90,13,0,0,0,0,0
819,0,1,231,58,7,8,18,0,231,36,14,71,12
820,2,1,0,57,7,8,18,0,0,0,0,0,0
821,2,1,0,57,7,8,18,0,0,0,0,0,0
822,2,1,0,53,8,8,19,0,0,0,0,0,0
823,2,1,0,53,8,8,19,0,0,0,0,0,0
824,2,1,0,53,8,8,19,0,0,0,0,0,0
825,2,1,0,59,7,8,18,0,0,0,0,0,0
826,2,1,0,56,7,8,18,0,0,0,0,0,0
827,2,1,0,65,7,8,18,0,0,0,0,0,0
828,2,1,0,48,7,7,17,0,0,0,0,0,0
829,2,1,0,126,15,14,40,5,0,0,0,0,0
830,0,1,68,57,7,8,18,0,68,8,5,21,4
831,2,1,0,133,11,15,34,5,0,0,0,0,0
832,0,1,71,61,7,8,18,0,71,4,6,15,4
833,2,1,0,71,8,9,21,1,0,0,0,0,0
834,0,1,4,66,7,8,18,0,4,1,0,2,0
835,2,1,0,58,7,8,18,0,0,0,0,0,0
836,2,1,0,91,7,9,21,1,0,0,0,0,0
837,0,1,33,57,7,8,18,0,33,0,0,2,0
838,2,1,0,59,7,8,18,0,0,0,0,0,0
839,2,1,0,99,11,11,30,3,0,0,0,0,0
840,0,1,42,56,7,8,18,0,42,4,2,11,2
841,2,1,0,60,7,8,18,0,0,0,0,0,0
842,2,1,0,308,47,24,95,13,0,0,0,0,0
843,0,1,248,59,7,8,18,0,248,40,15,76,12
844,2,1,0,75,8,9,22,1,0,0,0,0,0
845,0,1,17,57,7,8,18,0,17,1,0,3,0
846,2,1,0,58,7,8,18,0,0,0,0,0,0
847,2,1,0,55,7,8,18,0,0,0,0,0,0
848,2,1,0,56,7,8,18,0,0,0,0,0,0
849,2,1,0,57,7,8,18,0,0,0,0,0,0
850,2,1,0,67,7,9,19,0,0,0,0,0,0
851,2,1,0,66,7,9,19,0,0,0,0,0,0
852,2,1,0,67,7,9,19,0,0,0,0,0,0
853,2,1,0,57,7,8,18,0,0,0,0,0,0
854,2,1,0,315,46,24,95,13,0,0,0,0,0
855,0,1,256,58,7,8,18,0,256,39,15,76,12
856,2,1,0,57,7,8,18,0,0,0,0,0,0
857,2,1,0,57,7,8,18,0,0,0,0,0,0
858,2,1,0,53,8,8,19,0,0,0,0,0,0
859,2,1,0,53,8,8,19,0,0,0,0,0,0
860,2,1,0,53,8,8,19,0,0,0,0,0,0
861,2,1,0,59,7,8,18,0,0,0,0,0,0
862,2,1,0,56,7,8,18,0,0,0,0,0,0
863,2,1,0,65,7,8,18,0,0,0,0,0,0
864,2,1,0,48,7,7,17,0,0,0,0,0,0
865,2,1,0,124,13,14,38,5,0,0,0,0,0
866,0,1,66,57,7,8,18,0,66,6,5,19,4
867,2,1,0,118,8,13,29,5,0,0,0,0,0
868,0,1,56,61,7,8,18,0,56,1,4,10,4
869,2,1,0,71,8,9,21,1,0,0,0,0,0
870,0,1,4,66,7,8,18,0,4,1,0,2,0
871,2,1,0,58,7,8,18,0,0,0,0,0,0
872,2,1,0,91,7,9,21,1,0,0,0,0,0
873,0,1,33,57,7,8,18,0,33,0,0,2,0
874,2,1,0,59,7,8,18,0,0,0,0,0,0
875,2,1,0,95,12,11,29,3,0,0,0,0,0
876,0,1,38,56,7,8,18,0,38,5,2,10,2
877,2,1,0,60,7,8,18,0,0,0,0,0,0
878,2,1,0,311,47,23,92,13,0,0,0,0,0
879,0,1,251,59,7,8,18,0,251,40,14,73,12
880,2,1,0,75,8,9,22,1,0,0,0,0,0
881,0,1,17,57,7,8,18,0,17,1,0,3,0
882,2,1,0,58,7,8,18,0,0,0,0,0,0
883,2,1,0,55,7,8,18,0,0,0,0,0,0
884,2,1,0,56,7,8,18,0,0,0,0,0,0
885,2,1,0,57,7,8,18,0,0,0,0,0,0
886,2,1,0,67,7,9,19,0,0,0,0,0,0
887,2,1,0,66,7,9,19,0,0,0,0,0,0
888,2,1,0,67,7,9,19,0,0,0,0,0,0
889,2,1,0,57,7,8,18,0,0,0,0,0,0
890,2,1,0,315,55,26,105,13,0,0,0,0,0
891,0,1,256,58,7,8,18,0,256,48,17,86,12
892,2,1,0,57,7,8,18,0,0,0,0,0,0
893,2,1,0,57,7,8,18,0,0,0,0,0,0
894,2,1,0,53,8,8,19,0,0,0,0,0,0
895,2,1,0,53,8,8,19,0,0,0,0,0,0
896,2,1,0,53,8,8,19,0,0,0,0,0,0
897,2,1,0,59,7,8,18,0,0,0,0,0,0
898,2,1,0,56,7,8,18,0,0,0,0,0,0
899,2,1,0,65,7,8,18,0,0,0,0,0,0
900,2,1,0,48,7,7,17,0,0,0,0,0,0
901,2,1,0,132,16,16,43,5,0,0,0,0,0
902,0,1,74,57,7,8,18,0,74,9,7,24,4
903,2,1,0,120,15,13,36,5,0,0,0,0,0
904,0,1,58,61,7,8,18,0,58,8,4,17,4
905,2,1,0,71,8,9,21,1,0,0,0,0,0
906,0,1,4,66,7,8,18,0,4,1,0,2,0
907,2,1,0,58,7,8,18,0,0,0,0,0,0
908,2,1,0,91,7,9,21,1,0,0,0,0,0
909,0,1,33,57,7,8,18,0,33,0,0,2,0
910,2,1,0,59,7,8,18,0,0,0,0,0,0
911,2,1,0,100,12,11,31,3,0,0,0,0,0
912,0,1,43,56,7,8,18,0,43,5,2,12,2
913,2,1,0,60,7,8,18,0,0,0,0,0,0
914,2,1,0,324,45,24,95,13,0,0,0,0,0
915,0,1,264,59,7,8,18,0,264,38,15,76,12
916,2,1,0,75,8,9,22,1,0,0,0,0,0
917,0,1,17,57,7,8,18,0,17,1,0,3,0
918,2,1,0,58,7,8,18,0,0,0,0,0,0
919,2,1,0,55,7,8,18,0,0,0,0,0,0
920,2,1,0,56,7,8,18,0,0,0,0,0,0
921,2,1,0,57,7,8,18,0,0,0,0,0,0
922,2,1,0,67,7,9,19,0,0,0,0,0,0
923,2,1,0,66,7,9,19,0,0,0,0,0,0
924,2,1,0,67,7,9,19,0,0,0,0,0,0
925,2,1,0,57,7,8,18,0,0,0,0,0,0
926,2,1,0,317,45,25,94,13,0,0,0,0,0
927,0,1,258,58,7,8,18,0,258,38,16,75,12
928,2,1,0,57,7,8,18,0,0,0,0,0,0
929,2,1,0,57,7,8,18,0,0,0,0,0,0
930,2,1,0,53,8,8,19,0,0,0,0,0,0
931,2,1,0,53,8,8,19,0,0,0,0,0,0
932,2,1,0,53,8,8,19,0,0,0,0,0,0
933,2,1,0,59,7,8,18,0,0,0,0,0,0
934,2,1,0,56,7,8,18,0,0,0,0,0,0
935,2,1,0,65,7,8,18,0,0,0,0,0,0
936,2,1,0,48,7,7,17,0,0,0,0,0,0
937,2,1,0,132,16,16,43,5,0,0,0,0,0
938,0,1,74,57,7,8,18,0,74,9,7,24,4
939,2,1,0,124,9,13,31,5,0,0,0,0,0
940,0,1,62,61,7,8,18,0,62,2,4,12,4
941,2,1,0,71,8,9,21,1,0,0,0,0,0
942,0,1,4,66,7,8,18,0,4,1,0,2,0
943,2,1,0,58,7,8,18,0,0,0,0,0,0
944,2,1,0,91,7,9,21,1,0,0,0,0,0
945,0,1,33,57,7,8,18,0,33,0,0,2,0
946,2,1,0,59,7,8,18,0,0,0,0,0,0
947,2,1,0,95,12,11,29,3,0,0,0,0,0
948,0,1,38,56,7,8,18,0,38,5,2,10,2
949,2,1,0,60,7,8,18,0,0,0,0,0,0
950,2,1,0,323,48,25,99,13,0,0,0,0,0
951,0,1,263,59,7,8,18,0,263,41,16,80,12
952,2,1,0,75,8,9,22,1,0,0,0,0,0
953,0,1,17,57,7,8,18,0,17,1,0,3,0
954,2,1,0,58,7,8,18,0,0,0,0,0,0
955,2,1,0,55,7,8,18,0,0,0,0,0,0
956,2,1,0,56,7,8,18,0,0,0,0,0,0
957,2,1,0,57,7,8,18,0,0,0,0,0,0
958,2,1,0,67,7,9,19,0,0,0,0,0,0
959,2,1,0,66,7,9,19,0,0,0,0,0,0
960,2,1,0,67,7,9,19,0,0,0,0,0,0
961,2,1,0,57,7,8,18,0,0,0,0,0,0
962,2,1,0,308,46,24,94,13,0,0,0,0,0
963,0,1,249,58,7,8,18,0,249,39,15,75,12
964,2,1,0,57,7,8,18,0,0,0,0,0,0
965,2,1,0,57,7,8,18,0,0,0,0,0,0
966,2,1,0,53,8,8,19,0,0,0,0,0,0
967,2,1,0,53,8,8,19,0,0,0,0,0,0
968,2,1,0,53,8,8,19,0,0,0,0,0,0
969,2,1,0,59,7,8,18,0,0,0,0,0,0
970,2,1,0,56,7,8,18,0,0,0,0,0,0
971,2,1,0,65,7,8,18,0,0,0,0,0,0
972,2,1,0,48,7,7,17,0,0,0,0,0,0
973,2,1,0,132,16,16,43,5,0,0,0,0,0
974,0,1,74,57,7,8,18,0,74,9,7,24,4
975,2,1,0,125,8,14,30,5,0,0,0,0,0
976,0,1,63,61,7,8,18,0,63,1,5,11,4
977,2,1,0,71,8,9,21,1,0,0,0,0,0
978,0,1,4,66,7,8,18,0,4,1,0,2,0
979,2,1,0,58,7,8,18,0,0,0,0,0,0
980,2,1,0,91,7,9,21,1,0,0,0,0,0
981,0,1,33,57,7,8,18,0,33,0,0,2,0
982,2,1,0,59,7,8,18,0,0,0,0,0,0
983,2,1,0,100,12,11,31,3,0,0,0,0,0
984,0,1,43,56,7,8,18,0,43,5,2,12,2
985,2,1,0,60,7,8,18,0,0,0,0,0,0
986,2,1,0,312,50,26,98,13,0,0,0,0,0
987,0,1,252,59,7,8,18,0,252,43,17,79,12
988,2,1,0,75,8,9,22,1,0,0,0,0,0
989,0,1,17,57,7,8,18,0,17,1,0,3,0
990,2,1,0,58,7,8,18,0,0,0,0,0,0
